fips,10k index
05111,1.248938402
05113,2.977549278
05115,0.943841435
05117,6.063840109
05119,0.63584853
05121,2.838167679
05123,4.939510001
05125,0.254446883
05127,0.956260638
05129,2.526273242
05131,0.314041256
05133,2.330812172
05135,1.763212338
05137,0
05139,2.516356316
05141,3.589761999
05143,0.175100683
05145,0.508223049
05147,3.011413256
05149,2.320250216
06001,0.200724262
06003,27.75721688
06005,1.321912014
06007,0.397030915
06009,1.988185758
06011,2.806361085
06013,0.220590714
06015,1.096186732
06017,0.214344353
06019,0.685902934
06021,1.79446873
06023,0.810448001
06025,1.444024073
06027,1.109434632
06029,1.2479644
06031,1.5999808
06033,0.779702777
06035,1.933251278
06037,0.238053612
06039,0.905219626
06041,0.268972556
06043,1.141409184
06045,1.259751623
06047,1.525698342
06049,1.117043855
06051,1.40368608
06053,0.462649389
06055,0.570797433
06057,0.303008266
06059,0.174149115
06061,0.263373306
06063,1.610911239
06065,0.457874996
06067,0.364449598
06069,0.673634291
06071,0.754858523
06073,0.178886386
06075,0.126611185
06077,0.819124705
06079,0.569013515
06081,0.143687658
06083,0.315785865
06085,0.192683184
06087,0.219385326
06089,0.894032556
06091,0
06093,2.072395689
06095,0.342386176
06097,0.399507487
06099,0.631190306
06101,1.463351409
06103,1.891092011
06105,0.777085308
06107,0.935420728
06109,0.370921257
06111,0.259887048
06113,0.884002989
06115,0.530975801
08001,0.54368247
08003,2.496691883
08005,0.235460842
08007,2.326735745
08009,11.22964627
08011,1.713678582
08013,0.437886709
08015,1.04297038
08017,5.414185165
08019,1.066120813
08021,1.229558588
08023,13.58843353
08025,1.765599068
08027,4.319094718
08029,0.98928277
08031,0.259721371
08033,0
08035,0.212947966
08037,0.368250882
08039,0.794369509
08041,0.319991157
08043,1.489919629
08045,0.513036251
08047,0
08049,2.654667569
08051,2.429749857
08053,0
08055,3.040252949
08057,0
08059,0.192987264
08061,14.59854015
08063,6.552221203
08065,0
08067,0.72534726
08069,0.827893384
08071,0.70548728
08073,5.410474679
08075,1.786799128
08077,0.267024479
08079,53.63368195
08081,2.29751256
08083,1.158408501
08085,0.242416015
08087,2.471437247
08089,0.546645238
08091,2.118105566
08093,3.453475924
08095,2.317819396
08097,0
08099,3.333277779
08101,0.789946053
08103,3.106458327
08105,3.523546097
08107,1.211758908
08109,3.092528451
08111,14.01345291
08113,0
08115,4.275696939
08117,1.649609702
08119,0.41436693
08121,8.277460475
08123,2.332116352
08125,3.985492806
09001,0.243618519
09003,0.268246699
09005,0.437148915
09007,0.305767758
09009,0.407384982
09011,0.483917198
09013,0.661124679
09015,0.857930192
10001,0.514776959
10003,0.432769291
10005,1.138478101
11001,0.131579101
12001,1.103814096
12003,1.079385182
12005,0.546814423
12007,2.964412231
12009,0.433856043
12011,0.351183262
12013,2.771733858
12015,0.791438892
12017,0.559428041
12019,0.482465282
12021,0.549578583
12023,2.4571232
12027,2.749518834
12029,0.608576054
12031,0.606081465
12033,0.385332449
12035,0.74652632
12037,0
12039,1.30332783
12041,1.701162461
12043,5.246275145
12045,0.623099546
12047,2.806151083
12049,2.941522532
12051,1.749011808
12053,0.492911387
12055,0.98126375
12057,0.509200098
12059,1.029813089
12061,1.259168737
12063,3.511830738
12065,1.41608961
12067,2.292211067
12069,0.804740698
12071,0.584307992
12073,0.451690016
12075,1.751681614
12077,1.196458483
12079,3.246437035
12081,0.668921736
12083,1.091918253
12085,0.698460593
12086,0.275821557
12087,1.312263629
12089,2.108568976
12091,0.64815535
12093,2.215428242
12095,0.544474162
12097,0.914416514
12099,0.387434824
12101,0.568078976
12103,0.208998078
12105,1.197350622
12107,1.649665943
12109,0.807457164
12111,0.425815978
12113,0.469410842
12115,0.679578331
12117,0.263552646
12119,1.239597709
12121,2.732240437
12123,1.812185133
12125,1.306557613
12127,0.682887263
12129,1.569523618
12131,0.913447778
12133,1.630736114
13001,2.708940588
13003,3.636980821
13005,3.570089788
13007,0
13009,1.324070723
13011,4.863182467
13013,1.690239
13015,1.351116601
13017,2.327855114
13019,1.050707126
13021,1.43384313
13023,1.565533221
13025,0.537432149
13027,2.563543843
13029,1.951458855
13031,1.471997259
13033,2.215565678
13035,1.682708488
13037,1.555645437
13039,0.569480406
13043,1.84774575
13045,1.465876128
13047,0.301763809
13049,2.312637795
13051,0.627068455
13053,4.66504945
13055,0.805607025
13057,0.248145526
13059,0.240795589
13061,3.334889615
13063,0.46693289
13065,4.464950141
13067,0.37599114
13069,0.698603724
13071,2.195929625
13073,0.543539557
13075,1.1639682
13077,0.853566414
13079,0.811424862
13081,1.750516402
13083,3.696584356
13085,1.672352666
13087,2.235902634
13089,0.45794823
13091,0.955009502
13093,5.752664203
13095,0.661811909
13097,0.847165666
13099,0.964859806
13101,2.508528999
13103,1.362866654
13105,1.562142009
13107,1.77779358
13109,0.932975071
13111,0.401123145
13113,0.539285124
13115,1.135856725
13117,0.318106051
13119,2.662974009
13121,0.499128092
13123,1.002024089
13125,0
13127,1.788964237
13129,1.056765944
13131,0.801796023
13133,2.946723244
13135,0.288250574
13137,0
13139,0.715719344
13141,3.513785753
13143,0.345237109
13145,1.487847264
13147,0.390551772
13149,1.712915382
13151,0.950074061
13153,0.593475724
13155,2.16155459
13157,2.43494882
13159,0.725773675
13161,2.666951141
13163,1.902466865
13165,0
13167,0
13169,2.450757284
13171,0
13173,0
13175,1.898365718
13177,0
13179,0.484809308
13181,1.281985539
13183,0.549873529
13185,1.745441344
13187,0
13189,4.651811881
13191,2.834708167
13193,2.225552308
13195,1.037530953
13197,0
13199,1.894477598
13201,3.429002503
13205,1.784582988
13207,1.852592889
13209,1.108622869
13211,2.742581318
13213,1.264299224
13215,0.559233504
13217,0.75175111
13219,2.156869089
13221,0.676233111
13223,0.385114552
13225,1.847459005
13227,1.621796951
13229,1.043917614
13231,2.764324731
13233,1.203050937
13235,0.885692523
13237,1.395647441
13239,0
13241,0.607917518
13243,1.412429379
13245,0.595222152
13247,0.337190038
13249,1.920417883
13251,3.572449271
13253,2.37428178
13255,1.08184631
13257,0.389918273
13259,1.627021574
13261,1.974242713
13263,1.565239169
13265,12.23840411
13267,0.787748929
13269,3.663719408
13271,1.238083447
13273,1.130326664
13275,0.67124906
13277,0.740682218
13279,0.369912775
13281,0.875135646
13283,4.42699879
13285,1.576148009
13287,5.025757005
13289,3.621876132
13291,0.879569363
13293,0
13295,0.145309553
13297,0.444303255
13299,1.969135212
13301,9.367155008
13303,0.977020478
13305,2.014747955
13307,0
13309,3.771876886
13311,0.691233091
13313,0.962202752
13315,0
13317,0
13319,2.203565369
13321,5.328063394
15001,0.707433713
15003,0
15007,0.280236856
15009,0.242304412
16001,0.246843766
16003,4.98132005
16005,0.353315275
16007,1.677852349
16009,2.20143093
16011,1.318101933
16013,0.453329707
16015,1.395089286
16017,2.340769177
16019,0
16021,0
16023,0
16025,0
16027,0.801316044
16029,1.45327714
16031,2.544097693
16033,0
16035,2.316423442
16037,4.840271055
16039,1.887789776
16041,0.753522719
16043,3.857727027
16045,0.586923348
16047,3.965893317
16049,3.673769287
16051,1.073383663
16053,4.694234626
16055,0.521209989
16057,1.020746676
16059,1.284356537
16061,2.608922515
16063,9.358038555
16065,1.03364515
16067,4.376367615
16069,0.997431614
16071,2.317497103
16073,0
16075,0.434404865
16077,6.509569067
16079,4.796929965
16081,0.902201371
16083,1.553333094
16085,0.96255655
16087,0.999100809
17001,0.451867115
17003,0
17005,1.196358285
17007,0.373334926
17009,1.49727496
17011,2.097830843
17013,0
17015,0.686718857
17017,1.577287066
17019,0.572592844
17021,1.203615661
17023,3.157203475
17025,0.749670145
17027,0.796804284
17029,1.35309104
17031,0.19926566
17033,0
17035,3.680868685
17037,0.191757128
17039,1.24629228
17041,1.014661864
17043,0.161089325
17045,2.281047913
17047,4.613964934
17049,3.220178222
17051,4.145020449
17053,1.494075989
17055,0.76689469
17057,0.282302459
17059,1.94009002
17061,1.51276776
17063,1.385798339
17065,0
17067,0
17069,2.497253022
17071,2.906131938
17073,1.820034945
17075,2.843635588
17077,0.170944846
17079,0
17081,2.360804352
17083,0.452873938
17085,3.209625207
17087,1.588814744
17089,0.301875059
17091,1.621019946
17093,0.481806969
17095,1.17745873
17097,0.312933395
17099,1.81266144
17101,0
17103,0.868251515
17105,2.478164616
17107,2.054006682
17109,0
17111,0.325055048
17113,0.924342561
17115,0.939595298
17117,0.437449147
17119,0.790972369
17121,1.052266055
17123,0
17125,0
17127,1.387405136
17129,0
17131,0
17133,0.589122443
17135,1.033242867
17137,0.290275762
17139,0.680707391
17141,1.364990718
17143,0.325315746
17145,0.935646251
17147,1.21845719
17149,0.634872264
17151,0
17153,3.569898615
17155,1.742220983
17157,0.921194851
17159,1.890645088
17161,0.414066673
17163,0.682880786
17165,1.239946104
17167,0.505653714
17169,0
17171,0
17173,0.458068417
17175,3.637289492
17177,0.440074989
17179,0.298718795
17181,2.920867848
17183,0.765622528
17185,0
17187,1.732161622
17189,3.531322834
17191,1.2137248
17193,1.427164652
17195,0.177352762
17197,0.639350699
17199,1.783988701
17201,0.419516172
17203,0.515219587
18001,1.421577268
18003,0.486822526
18005,1.34434556
18007,2.306539038
18009,0.82432076
18011,1.866199702
18013,0.66512358
18015,1.498980693
18017,1.577320238
18019,0.605256741
18021,1.141752362
18023,1.238934764
18025,1.889109285
18027,1.515822152
18029,1.81924764
18031,1.884445784
18033,1.404560139
18035,0.346347934
18037,0.235542407
18039,1.178931318
18041,1.289634775
18043,0.650748491
18045,1.818269977
18047,0.438242822
18049,1.48481039
18051,2.6731297
18053,0.746674313
18055,0.928671814
18057,0.253109129
18059,0.947461885
18061,1.008283045
18063,0.435038227
18065,1.032260196
18067,1.578765842
18069,1.374487316
18071,2.276887768
18073,1.495358408
18075,2.383153961
18077,0.620736317
18079,2.162489458
18081,0.528052805
18083,0.80345378
18085,1.649361063
18087,2.053525133
18089,0.698419272
18091,2.261972621
18093,1.096399861
18095,0.695040807
18097,0.422770415
18099,2.575461008
18101,0.979547057
18103,2.505191313
18105,0.274999141
18107,1.307203213
18109,0.860543232
18111,4.995504046
18113,0.84334098
18115,0
18117,1.021982851
18119,0.478945553
18121,1.176069341
18123,0
18125,0.806568695
18127,0.71432143
18129,1.953460751
18131,1.578307738
18133,2.141384941
18135,2.394368445
18137,1.056553803
18139,1.797052833
18141,0.59386831
18143,0.421727395
18145,1.803288296
18147,2.433848011
18149,0.871679989
18151,2.904275093
18153,1.923539312
18155,1.878428131
18157,0.528282111
18159,1.971971709
18161,0
18163,0.441043995
18165,2.568779059
18167,0.929058919
18169,0.949060746
18171,2.423772359
18173,0.808125214
18175,1.078430668
18177,0.900346633
18179,1.074721826
18181,4.129603475
18183,0.594770775
19001,4.208399966
19003,2.684707904
19005,0
19007,1.59982082
19009,0
19011,3.121196042
19013,0.752865784
19015,0.379063561
19017,0.403463329
19019,1.421167821
19021,0.987410516
19023,0.678803676
19025,2.045115242
19027,1.474389848
19029,7.574150938
19031,2.719401297
19033,2.093743893
19035,1.745810056
19037,1.654232353
19039,3.218815047
19041,1.226632648
19043,0.565975799
19045,0.635560904
19047,0
19049,0.238220587
19051,3.381577168
19053,4.970673029
19055,1.738122827
19057,0.757353906
19059,0.586751159
19061,0.309864858
19063,0
19065,0.501725937
19067,1.891908936
19069,0.977058663
19071,0
19073,3.334222459
19075,0.811016853
19077,1.874695362
19079,1.325767619
19081,0.918762978
19083,1.165623434
19085,1.415187795
19087,0.502073564
19089,0
19091,2.089864159
19093,2.888920988
19095,1.850047485
19097,0.515469232
19099,0.541840959
19101,4.986867914
19103,0.136151673
19105,2.435128185
19107,1.961630507
19109,3.983640516
19111,1.738767562
19113,0
19115,1.782404107
19117,0
19119,2.549719531
19121,1.260430059
19123,2.250427581
19125,0.904300855
19127,1.242699143
19129,4.009462331
19131,0.940662979
19133,2.276141485
19135,1.272782812
19137,0
19139,0.698291513
19141,0
19143,3.274930408
19145,1.303509046
19147,2.209993591
19149,1.998816701
19151,1.450747135
19153,0.147754199
19155,0.642372152
19157,2.17282663
19159,4.018162093
19161,5.067088248
19163,0.464792546
19165,0
19167,1.724970675
19169,0.517180744
19171,4.672023921
19173,0
19175,0
19177,0
19179,0.851498638
19181,1.621119951
19183,2.261174725
19185,1.558652078
19187,0.543797446
19189,0
19191,0.490128806
19193,0.488169696
19195,0
19197,1.561499664
20001,3.949384686
20003,6.379178362
20005,0.611336626
20007,4.271131423
20009,1.868153218
20011,0.682081713
20013,6.204372014
20015,1.353627722
20017,22.73933146
20019,2.972298181
20021,0.491530922
20023,3.743635819
20025,9.757049468
20027,1.228259802
20029,1.105338786
20031,2.41056793
20033,0
20035,0.562606895
20037,0.512058989
20039,6.958458006
20041,0.526437701
20043,2.586585965
20045,0.25183081
20047,3.431237991
20049,0
20051,1.386145476
20053,9.55535737
20055,2.169197397
20057,2.613149368
20059,1.173901815
20061,0.85762803
20063,11.27734757
20065,0
20067,1.316829076
20069,4.9555651
20071,0
20073,6.512324574
20075,3.823506921
20077,3.525471532
20079,1.158205014
20081,7.416563659
20083,10.76658053
20085,4.504910352
20087,1.061447177
20089,3.427474637
20091,0.204913064
20093,5.093465084
20095,1.342966882
20097,15.89319771
20099,1.474215963
20101,12.52661907
20103,0.873857431
20105,0
20107,1.03755966
20109,3.571683692
20111,0.902516215
20113,1.745956365
20115,4.989522004
20117,0
20119,7.068136839
20121,0.905168512
20123,1.613111369
20125,3.032766004
20127,0
20129,3.515185602
20131,0.990982063
20133,4.328576022
20135,13.58880283
20137,1.824750921
20139,0
20141,2.781022304
20143,0
20145,2.980803625
20147,3.70892367
20149,0.425195377
20151,5.223350466
20153,0
20155,0.950793279
20157,0
20159,2.052376652
20161,0.26488312
20163,3.913741145
20165,0
20167,4.299226139
20169,1.091742785
20171,4.043671654
20173,0.449253321
20175,5.28076043
20177,0.28059873
20179,7.993605116
20181,3.351318744
20183,2.735379397
20185,0
20187,9.619084263
20189,7.049948888
20191,3.014123321
20193,7.670868598
20195,10.49391353
20197,1.451252431
20199,6.656017039
20201,3.6138918
20203,0
20205,3.417946498
20207,0
20209,0.365354193
21001,1.039836122
21003,2.887419513
21005,0
21007,3.707365299
21009,0.687430111
21011,2.4428376
21013,1.104972376
21015,0.695309289
21017,0
21019,0.831635411
21021,0
21023,0
21025,0.761939593
21027,0
21029,1.007049345
21031,0
21033,0
21035,0.774645342
21037,0.32418834
21039,2.072710691
21041,0.935278713
21043,1.098788403
21045,1.265022138
21047,0.972522083
21049,0.557998348
21051,0.485342652
21053,4.906771344
21055,0
21057,4.465215968
21059,1.101537747
21061,0
21063,0
21065,0
21067,0.596869764
21069,0
21071,0.270725382
21073,0.795608243
21075,1.615717702
21077,3.451926175
21079,1.15568191
21081,0.803128991
21083,1.072058406
21085,1.528164064
21087,0
21089,0.83808715
21091,1.147815707
21093,1.388480059
21095,1.845004834
21097,1.071111064
21099,3.221614888
21101,1.302643063
21103,3.165478557
21105,2.188471134
21107,0.876712329
21109,0
21111,0.574103147
21113,0.572704885
21115,1.31308268
21117,0.363652673
21119,1.291389018
21121,0.954077089
21123,2.12077083
21125,1.495657607
21127,2.534308197
21129,0
21131,0.954818012
21133,1.765521138
21135,2.217622708
21137,0.817929004
21139,2.159407459
21141,1.117551519
21143,3.609673926
21145,0.919565597
21147,0
21149,1.072662133
21151,0.669491923
21153,0.79021399
21155,1.041362936
21157,2.566537484
21159,0.839757478
21161,0.583962066
21163,0.353541782
21165,1.561134008
21167,0.465610042
21169,4.989522004
21171,0
21173,2.164049369
21175,0.752196414
21177,0.965046033
21179,1.101938089
21181,1.40658846
21183,2.078017073
21185,0.91741997
21187,0.930474914
21189,2.242655304
21191,2.061912355
21193,1.111786418
21195,0.991604416
21197,3.251556683
21199,0.62375444
21201,0
21203,1.780817039
21205,0.81749438
21207,0.563354891
21209,0.747526621
21211,1.289257903
21213,2.219879017
21215,1.088601256
21217,1.176978304
21219,0
21221,0.697087568
21223,0
21225,0
21227,1.108017456
21229,0
21231,1.456126897
21233,0.762392693
21235,1.664585934
21237,2.767859614
21239,0.766636001
22001,1.278343267
22003,1.170275015
22005,1.15464108
22007,0.44034241
22009,0.244752506
22011,1.902597861
22013,2.925730335
22015,0.475946459
22017,0.765169485
22019,1.048709039
22021,0
22023,0
22025,0
22027,1.859726992
22029,0.998911187
22031,1.102576353
22033,0.584564704
22035,1.386501026
22037,3.593576738
22039,0.297074411
22041,1.476261712
22043,1.791007352
22045,0.825697921
22047,2.124688885
22049,1.255634661
22051,0.275756204
22053,3.178983107
22055,0.499512559
22057,1.324341395
22059,3.348333869
22061,1.267491381
22063,0.7256715
22065,5.226754012
22067,0.385130867
22069,0.769981007
22071,0.513341225
22073,0.448402342
22075,0
22077,2.25909058
22079,0.684508508
22081,1.158963423
22083,1.953372987
22085,2.496214075
22087,0.656377583
22089,0.948979088
22091,2.891622007
22093,1.869857891
22095,1.151622636
22097,1.197851533
22099,1.489835597
22101,0.57967206
22103,0.753614773
22105,1.149363636
22107,2.143622722
22109,0.266292201
22111,2.227886004
22113,0.334059356
22115,0.788587561
22117,1.721903909
22119,2.01864216
22121,5.029752923
22123,0
22125,1.299511384
22127,2.069507871
23001,0.46547047
23003,0.439228364
23005,0.51559893
23007,1.66762277
23009,0.550466796
23011,0.329111383
23013,0.754094734
23015,1.173578063
23017,0.870785832
23019,0.1973879
23021,0.592171493
23023,0.849964301
23025,0.592066311
23027,0.761371077
23029,1.581888015
23031,0.394179545
24001,0.277910557
24003,0.299687796
24005,0.374603072
24009,0.329258576
24011,2.737742518
24013,0.597105472
24015,1.464551984
24017,0.317161481
24019,0.310073674
24021,0.967004205
24023,1.362332859
24025,0.637459342
24027,0.41256901
24029,1.020054267
24031,0.105940835
24033,0.474225513
24035,1.622303428
24037,0.537774153
24039,1.944027559
24041,1.074275401
24043,1.068742878
24045,0.587723629
24047,0.774827407
24510,0.243881897
25001,0.187129775
25003,0.550284182
25005,0.196776022
25007,0
25009,0.153806677
25011,0.706210699
25013,0.234798003
25015,0.248370997
25017,0.156887315
25019,0
25021,0.143363051
25023,0.234208127
25025,0.177091898
25027,0.365073114
26001,0
26003,0
26005,0.781275771
26007,0.698914586
26009,0.863155351
26011,0
26013,0
26015,0.332840729
26017,0.477608747
26019,1.13918571
26021,0.581965284
26023,0.918362193
26025,0.744375499
26027,1.16553739
26029,0
26031,0.78462142
26033,0.264480296
26035,0
26037,0.513736017
26039,0
26041,1.105436537
26043,0
26045,0.366535997
26047,0.60577424
26049,0.366493323
26051,0.395416334
26053,0
26055,0.654067866
26057,0.243505703
26059,1.309426122
26061,1.104136648
26063,0.316848749
26065,0.207446356
26067,0.467238775
26069,0.791834602
26071,0.892219843
26073,0.282754253
26075,0.503720606
26077,0.420615031
26079,2.292053451
26081,0.388804423
26083,0
26085,0
26087,0.34030891
26089,0.92511217
26091,0.914271783
26093,0.477552892
26095,1.568578241
26097,1.848736389
26099,0.138231999
26101,0.409359598
26103,0.448426472
26105,1.039068994
26107,0.231477195
26109,1.291856139
26111,0.359614781
26113,2.000026667
26115,1.270084039
26117,0.949418165
26119,0
26121,0.34675186
26123,0.623355899
26125,0.17596644
26127,0.757805396
26129,0.478707108
26131,3.349186148
26133,0
26135,0
26137,2.051029617
26139,0.352404527
26141,0
26143,0
26145,0.57064834
26147,0.501775029
26149,1.643488007
26151,0.966351636
26153,1.241249193
26155,0.438099466
26157,0.93853356
26159,1.062877155
26161,0.410414458
26163,0.36894785
26165,1.812677869
27001,0.631839664
27003,0.316780679
27005,0.296048931
27007,0.216956448
27009,1.256969898
27011,0
27013,1.055418519
27015,1.189711376
27017,0.844309355
27019,0.099599411
27021,0.344544822
27023,2.499291867
27025,0.182619049
27027,0.954669128
27029,1.134327004
27031,0
27033,3.520878811
27035,0.626695996
27037,0.287085598
27039,0.972791035
27041,0.268817204
27043,1.439739695
27045,1.436093825
27047,1.963672067
27049,0.649609368
27051,38.8185654
27053,0.016195845
27055,0.535687501
27057,3.357732859
27059,0
27061,0.44266983
27063,0
27065,0.624406814
27067,1.405218043
27069,0
27071,0.791251919
27073,1.476145489
27075,0.947687642
27077,2.631301968
27079,0.356788617
27081,1.753709095
27083,1.162007019
27085,0.279265643
27087,3.639142618
27089,1.065144221
27091,1.502674761
27093,2.16587107
27095,1.555076937
27097,0.303488294
27099,0.504055123
27101,3.59522554
27103,0.592182013
27105,2.299083126
27107,6.096817461
27109,0.130582909
27111,0.862928919
27113,0.705168888
27115,2.403532506
27117,0
27119,0
27121,0
27123,0.036972855
27125,0
27127,3.260897921
27129,3.394617495
27131,0.75999392
27133,5.310900091
27135,1.939964563
27137,0.399849257
27139,0.348906179
27141,0.107304197
27143,1.341777587
27145,0.636815312
27147,0.818549421
27149,0
27151,2.127025992
27153,1.227948099
27155,0
27157,1.395115237
27159,2.200187749
27161,1.595557967
27163,0.276515463
27165,0.910034035
27167,0
27169,0.393391031
27171,0.602760947
27173,3.040006485
28001,0
28003,0.807532665
28005,5.612032197
28007,1.077226358
28009,7.282437189
28011,0.923474728
28013,0
28015,1.974801532
28017,2.897979529
28019,0
28021,1.095866392
28023,2.513067953
28025,0.504897506
28027,2.100963922
28029,4.880871863
28031,6.28884673
28033,0.624511036
28035,1.989147213
28037,6.455777921
28039,2.111397323
28041,1.449695564
28043,1.881821603
28045,1.072248075
28047,0.246848242
28049,0.745381122
28051,1.108807256
28053,3.514938489
28055,0
28057,2.557195949
28059,1.127246391
28061,4.2333418
28063,1.361878303
28065,0.871353386
28067,1.607914447
28069,0
28071,0.939976839
28073,0.489147449
28075,1.034829783
28077,0.791101688
28079,0.874454559
28081,0.94187013
28083,1.00918357
28085,1.45196887
28087,1.683745458
28089,0.869770265
28091,2.379970171
28093,3.91334731
28095,0.279066133
28097,2.945218928
28099,2.040816327
28101,0.930345065
28103,1.846756173
28105,0.202402928
28107,1.168176535
28109,1.995066744
28111,3.327122704
28113,1.512706737
28115,1.595405233
28117,1.185274154
28119,0
28121,0.925263799
28123,3.519119376
28125,0
28127,1.478251229
28129,2.489419965
28131,1.097297357
28133,1.502313563
28135,0
28137,1.056732442
28139,1.363078741
28141,2.056534123
28143,1.968310206
28145,1.762089697
28147,1.370989855
28149,1.488380005
28151,1.274518551
28153,2.937173851
28155,0
28157,5.563963322
28159,1.634182745
28161,4.029983074
28163,2.128640863
29001,0.787259
29003,2.296659509
29005,11.38131189
29007,0.777308801
29009,0.282194116
29011,0
29013,3.055300947
29015,1.052953007
29017,0.814265939
29019,0.965260831
29021,0.562382884
29023,0.936101698
29025,2.21371173
29027,1.114394861
29029,1.108244452
29031,0.766305056
29033,1.13163136
29035,3.221857078
29037,0.877133139
29039,2.153687112
29041,0
29043,0.355857534
29045,2.942388042
29047,0.501823711
29049,0.488395718
29051,0.130371637
29053,1.701587013
29055,0.411576833
29057,2.6367136
29059,1.211519124
29061,2.408419836
29063,3.992207212
29065,1.285528802
29067,0.747775368
29069,1.31312866
29071,1.654015073
29073,2.715362161
29075,1.502990952
29077,0.659293224
29079,1.988466892
29081,4.680223715
29083,0.918265213
29085,0
29087,2.243661656
29089,0
29091,0.997386846
29093,0
29095,0.520068429
29097,1.090582069
29099,0.492532315
29101,1.676858238
29103,5.058680696
29105,1.972242101
29107,0.920821618
29109,4.197976575
29111,0
29113,1.080921377
29115,3.280517009
29117,0
29119,2.195042716
29121,1.310169536
29123,0.819658694
29125,0
29127,0.697948729
29129,2.734332276
29131,1.597188947
29133,2.17814306
29135,3.128676195
29137,1.156363468
29139,4.340051733
29141,1.488036189
29143,5.058965048
29145,1.031665245
29147,0.88742956
29149,0.93405567
29151,1.468450344
29153,0
29155,2.938652687
29157,2.605849611
29159,1.890046542
29161,3.579402329
29163,1.081408426
29165,1.012453174
29167,0.317037601
29169,0.570192611
29171,4.157312713
29173,2.933411558
29175,0.400988035
29177,0.437475939
29179,1.583230423
29181,1.460280374
29183,0.333457653
29185,1.06643916
29186,2.240043009
29187,0
29189,0.300545791
29195,2.164146158
29197,0
29199,4.090146836
29201,0.774185557
29203,1.213238862
29205,0
29207,0.338645553
29209,0.317327342
29211,3.162955466
29213,1.462774224
29215,1.559089492
29217,1.93436693
29219,1.177877112
29221,2.005599634
29223,0.750942433
29225,1.048635725
29227,0
29229,0.549897719
29510,0.609875881
30001,2.129607939
30003,3.733516525
30005,1.486988848
30007,5.147386843
30009,0.948820616
30011,0
30013,0.489216446
30015,5.185825411
30017,0
30019,5.728032993
30021,0
30023,1.098828649
30025,0
30027,1.773584236
30029,0.713912731
30031,0.764252838
30033,7.817385866
30035,2.186238358
30037,0
30039,6.126700159
30041,0.608279906
30043,1.698715771
30045,0
30047,0.671943664
30049,0.298245719
30051,0
30053,0
30055,0
30057,3.682156271
30059,5.416531253
30061,4.749916876
30063,0.258733997
30065,0
30067,0.616743348
30069,0
30071,0
30073,0
30075,5.70711106
30077,0
30079,0
30081,0
30083,0.88147665
30085,0.890376807
30087,5.41770506
30089,1.735900151
30091,2.809146581
30093,0.28787085
30095,0
30097,0
30099,1.649511745
30101,0
30103,0
30105,0
30107,0
30109,0
